deviceId,TimeStamp,AcceleratorPositionD,AcceleratorPositionE,BarometricPressure,Battery,CommandedEGR,ControlModuleVoltage,CoolantTemperature,DistanceSinceDTCClear,DistanceWithMIL,DTC,EngineLoad,EngineSpeed,FuelRailPressureDirect,IntakeTemp,MAF,MAP,PidsA,PidsB,PidsC,Speed,Status.DTCCount,Status.MIL,VehicleIdentification.VIN
RQHVTJF00006025,2020-09-01T22:18:12.000Z,76,38,90,13.55599976,1,14,86,0,0,"\\""""",71,1356,66400,40,14,99,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:15.000Z,76,38,90,13.55599976,49,14,81,0,0,"\\""""",28,1403,42800,40,9,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:18.000Z,76,38,90,13.55599976,40,14,81,0,0,"\\""""",49,1395,40800,28,11,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:21.000Z,76,38,90,13.55599976,19,14,81,0,0,"\\""""",0,793,29400,28,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:24.000Z,76,38,90,13.55599976,39,14,81,0,0,"\\""""",25,765,27800,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:27.000Z,76,38,90,13.55599976,40,14,82,0,0,"\\""""",25,765,28000,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:30.000Z,76,38,90,13.55599976,19,14,82,0,0,"\\""""",41,765,28000,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:33.000Z,76,38,90,13.55599976,19,14,82,0,0,"\\""""",70,907,28800,28,8,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:36.000Z,76,38,90,13.55599976,1,14,82,0,0,"\\""""",66,994,48600,28,9,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:39.000Z,76,38,90,13.55599976,1,14,82,0,0,"\\""""",65,1428,76200,28,14,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:42.000Z,76,38,90,13.55599976,19,14,82,0,0,"\\""""",59,1502,49200,26,10,108,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:45.000Z,76,38,90,13.55599976,41,14,82,0,0,"\\""""",24,761,28000,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:48.000Z,76,38,90,13.55599976,25,14,82,0,0,"\\""""",25,768,28000,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:51.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",66,1615,88400,26,17,96,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:54.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",10,1294,66200,29,13,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:18:57.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",61,1655,86800,29,18,105,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:00.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",0,1545,61600,29,13,99,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:03.000Z,76,38,90,13.55599976,1,14,85,0,0,"\\""""",1,1362,35800,29,12,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:07.000Z,76,38,90,13.55599976,1,14,85,0,0,"\\""""",0,1108,33800,27,9,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:09.000Z,76,38,90,13.55599976,1,14,85,0,0,"\\""""",62,1099,52600,27,10,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:12.000Z,76,38,90,13.55599976,19,14,85,0,0,"\\""""",34,1167,46200,27,10,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:15.000Z,76,38,90,13.55599976,19,14,86,0,0,"\\""""",0,1132,39200,27,10,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:18.000Z,76,38,90,13.55599976,43,14,86,0,0,"\\""""",28,1120,37600,27,10,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:21.000Z,76,38,90,13.55599976,19,14,86,0,0,"\\""""",21,1079,34000,27,9,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:24.000Z,76,38,90,13.55599976,20,14,86,0,0,"\\""""",61,1118,38400,27,10,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:27.000Z,76,38,90,13.55599976,33,14,87,0,0,"\\""""",26,1109,39000,27,9,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:30.000Z,76,38,90,13.55599976,19,14,87,0,0,"\\""""",23,1039,33400,27,9,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:33.000Z,76,38,90,13.55599976,19,14,87,0,0,"\\""""",40,997,40600,27,8,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:36.000Z,76,38,90,13.55599976,19,14,87,0,0,"\\""""",40,1047,39200,27,9,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:39.000Z,76,38,90,13.55599976,19,14,86,0,0,"\\""""",58,1103,45600,27,10,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:42.000Z,76,38,90,13.55599976,25,14,86,0,0,"\\""""",0,719,28600,25,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:45.000Z,76,38,90,13.55599976,39,14,86,0,0,"\\""""",24,761,28400,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:48.000Z,76,38,90,13.55599976,1,14,86,0,0,"\\""""",60,794,35000,25,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:51.000Z,76,38,90,13.55599976,19,14,85,0,0,"\\""""",28,1074,51000,25,9,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:54.000Z,76,38,90,13.55599976,23,14,85,0,0,"\\""""",17,984,37200,27,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:19:57.000Z,76,38,90,13.55599976,49,14,85,0,0,"\\""""",49,959,26600,27,8,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:01.000Z,76,38,90,13.55599976,1,14,85,0,0,"\\""""",21,972,37800,27,8,88,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:03.000Z,76,38,90,13.55599976,27,14,84,0,0,"\\""""",29,968,38000,27,8,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:07.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",67,1128,55800,28,10,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:09.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",0,1519,58800,28,12,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:13.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",71,1459,33800,28,14,103,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:15.000Z,76,38,90,13.55599976,42,14,83,0,0,"\\""""",24,756,28000,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:18.000Z,76,38,90,13.55599976,1,14,83,0,0,"\\""""",24,760,28200,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:22.000Z,76,38,90,13.55599976,1,14,83,0,0,"\\""""",89,760,36800,25,7,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:25.000Z,76,38,90,13.55599976,1,14,83,0,0,"\\""""",65,1327,71600,25,14,94,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:27.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",54,1968,46200,25,20,112,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:31.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",65,1298,62000,28,13,96,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:33.000Z,76,38,90,13.55599976,30,14,84,0,0,"\\""""",54,1525,69200,28,16,104,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:37.000Z,76,38,90,13.55599976,43,14,84,0,0,"\\""""",16,1543,46000,28,7,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:40.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",29,1517,32800,28,12,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:43.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",38,1199,28000,25,7,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:45.000Z,76,38,90,13.55599976,40,14,84,0,0,"\\""""",26,762,27600,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:49.000Z,76,38,90,13.55599976,39,14,84,0,0,"\\""""",25,753,28600,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:52.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",68,1507,32600,25,11,88,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:55.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",83,868,29600,27,7,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:20:57.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",65,918,35400,27,7,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:01.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",83,873,45800,27,8,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:04.000Z,76,38,90,13.55599976,20,14,84,0,0,"\\""""",0,775,29400,27,6,94,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:07.000Z,76,38,90,13.55599976,27,14,84,0,0,"\\""""",58,905,40000,27,8,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:10.000Z,76,38,90,13.55599976,25,14,84,0,0,"\\""""",23,764,27400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:13.000Z,76,38,90,13.55599976,41,14,84,0,0,"\\""""",25,762,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:16.000Z,76,38,90,13.55599976,19,14,85,0,0,"\\""""",26,723,39600,27,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:19.000Z,76,38,90,13.55599976,19,14,85,0,0,"\\""""",0,743,28000,26,6,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:22.000Z,76,38,90,13.55599976,38,14,85,0,0,"\\""""",23,714,27800,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:25.000Z,76,38,90,13.55599976,41,14,85,0,0,"\\""""",25,765,28600,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:28.000Z,76,38,90,13.55599976,39,14,84,0,0,"\\""""",25,760,28000,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:31.000Z,76,38,90,13.55599976,43,14,84,0,0,"\\""""",24,756,28000,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:34.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",24,776,42400,26,10,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:37.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",66,1504,37400,26,11,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:40.000Z,76,38,90,13.55599976,41,14,84,0,0,"\\""""",25,761,29000,26,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:43.000Z,76,38,90,13.55599976,39,14,84,0,0,"\\""""",25,766,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:46.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",24,718,29000,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:49.000Z,76,38,90,13.55599976,34,14,84,0,0,"\\""""",36,757,27800,27,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:52.000Z,76,38,90,13.55599976,24,14,84,0,0,"\\""""",17,894,43200,27,8,88,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:55.000Z,76,38,90,13.55599976,29,14,84,0,0,"\\""""",24,746,28400,27,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:21:58.000Z,76,38,90,13.55599976,19,14,84,0,0,"\\""""",21,761,29200,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:01.000Z,76,38,90,13.55599976,40,14,84,0,0,"\\""""",27,792,28000,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:04.000Z,76,38,90,13.55599976,36,14,83,0,0,"\\""""",63,822,28200,27,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:07.000Z,76,38,90,13.55599976,40,14,83,0,0,"\\""""",24,750,27800,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:10.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",23,741,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:13.000Z,76,38,90,13.55599976,39,14,83,0,0,"\\""""",25,759,28200,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:16.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",25,759,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:19.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",25,761,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:22.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",25,759,28800,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:25.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",25,759,28800,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:28.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",25,757,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:31.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",25,758,28800,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:34.000Z,76,38,90,13.55599976,39,14,83,0,0,"\\""""",25,759,28200,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:37.000Z,76,38,90,13.55599976,19,14,83,0,0,"\\""""",23,728,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:40.000Z,76,38,90,13.55599976,39,14,83,0,0,"\\""""",23,776,29400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:43.000Z,76,38,90,13.55599976,40,14,83,0,0,"\\""""",23,761,28200,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:46.000Z,76,38,90,13.55599976,40,14,83,0,0,"\\""""",23,762,28400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:49.000Z,76,38,90,13.55599976,40,14,83,0,0,"\\""""",23,758,27400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:52.000Z,76,38,90,13.55599976,1,14,83,0,0,"\\""""",23,760,29400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:55.000Z,76,38,90,13.55599976,38,14,83,0,0,"\\""""",15,848,27600,27,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:22:58.000Z,76,38,90,13.55599976,40,14,83,0,0,"\\""""",25,764,27800,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:01.000Z,76,38,90,13.55599976,35,14,83,0,0,"\\""""",25,780,29600,27,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:04.000Z,76,38,90,13.55599976,1,14,83,0,0,"\\""""",30,758,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:07.000Z,76,38,90,13.55599976,36,14,83,0,0,"\\""""",25,767,27600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:10.000Z,76,38,90,13.55599976,19,14,83,0,0,"\\""""",35,907,37800,27,8,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:13.000Z,76,38,90,13.55599976,1,13,83,0,0,"\\""""",32,1432,39400,27,14,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:16.000Z,76,38,90,13.55599976,23,13,83,0,0,"\\""""",31,771,30000,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:19.000Z,76,38,90,13.55599976,27,13,83,0,0,"\\""""",19,794,29000,28,7,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:22.000Z,76,38,90,13.55599976,27,13,83,0,0,"\\""""",32,838,31400,28,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:25.000Z,76,38,90,13.55599976,24,13,83,0,0,"\\""""",3,791,27600,28,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:28.000Z,76,38,90,13.55599976,19,13,83,0,0,"\\""""",46,764,32000,28,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:31.000Z,76,38,90,13.55599976,19,13,83,0,0,"\\""""",52,2003,38000,29,17,99,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:34.000Z,76,38,90,13.55599976,19,13,83,0,0,"\\""""",14,973,29200,29,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:37.000Z,76,38,90,13.55599976,20,14,83,0,0,"\\""""",12,701,27000,29,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:40.000Z,76,38,90,13.55599976,1,14,83,0,0,"\\""""",47,801,32000,29,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:23:43.000Z,76,38,90,13.55599976,28,14,83,0,0,"\\""""",21,748,28800,28,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:03:56.000Z,76,38,90,13.55599976,19,14,83,0,0,"\\""""",72,1279,62600,28,13,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:03:59.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",73,1389,73200,28,15,100,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:02.000Z,76,38,90,13.55599976,1,14,84,0,0,"\\""""",72,1547,83800,31,18,110,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:05.000Z,76,38,89,13.55599976,19,14,84,0,0,"\\""""",0,1101,29000,31,7,105,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:08.000Z,76,38,89,13.55599976,19,14,84,0,0,"\\""""",49,1258,47800,31,11,96,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:11.000Z,76,38,89,13.55599976,32,14,85,0,0,"\\""""",13,1194,41200,31,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:14.000Z,76,38,89,13.55599976,1,14,85,0,0,"\\""""",77,1175,54800,29,11,96,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:17.000Z,76,38,89,13.55599976,1,14,85,0,0,"\\""""",73,1208,58800,29,11,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:20.000Z,76,38,89,13.55599976,36,14,85,0,0,"\\""""",18,1210,39400,29,10,94,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:23.000Z,76,38,89,13.55599976,1,14,86,0,0,"\\""""",35,1177,34000,29,10,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:26.000Z,76,38,89,13.55599976,18,14,86,0,0,"\\""""",0,942,29000,28,8,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:29.000Z,76,38,89,13.55599976,19,14,86,0,0,"\\""""",86,1253,29000,28,8,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:32.000Z,76,38,89,13.55599976,1,14,86,0,0,"\\""""",71,1038,47600,28,9,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:35.000Z,76,38,89,13.55599976,1,14,85,0,0,"\\""""",72,1146,55200,28,11,96,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:38.000Z,76,38,89,13.55599976,18,14,85,0,0,"\\""""",0,1188,36800,28,10,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:41.000Z,76,38,89,13.55599976,19,14,85,0,0,"\\""""",49,1030,47800,28,9,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:44.000Z,76,38,89,13.55599976,1,14,85,0,0,"\\""""",0,973,29800,28,8,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:47.000Z,76,38,89,13.55599976,31,14,85,0,0,"\\""""",23,756,28200,28,7,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:50.000Z,76,38,89,13.55599976,1,14,85,0,0,"\\""""",21,1459,57000,30,15,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:53.000Z,76,38,89,13.55599976,1,14,85,0,0,"\\""""",65,1608,86200,30,18,104,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:56.000Z,76,38,89,13.55599976,19,14,85,0,0,"\\""""",0,751,34800,30,6,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:04:59.000Z,76,38,89,13.55599976,42,14,84,0,0,"\\""""",21,752,28200,30,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:02.000Z,76,38,89,13.55599976,41,14,84,0,0,"\\""""",20,763,28400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:05.000Z,76,38,89,13.55599976,26,14,84,0,0,"\\""""",57,1366,57400,27,14,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:08.000Z,76,38,89,13.55599976,47,14,84,0,0,"\\""""",8,1419,40200,27,8,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:11.000Z,76,38,89,13.55599976,48,14,84,0,0,"\\""""",9,1395,41000,27,8,88,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:14.000Z,76,38,89,13.55599976,35,14,84,0,0,"\\""""",13,1383,55200,30,10,88,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:17.000Z,76,38,89,13.55599976,54,14,84,0,0,"\\""""",18,1464,43000,30,8,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:20.000Z,76,38,89,13.55599976,42,14,84,0,0,"\\""""",18,1451,46600,30,12,88,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:23.000Z,76,38,89,13.55599976,1,14,83,0,0,"\\""""",0,1357,37600,30,12,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:26.000Z,76,38,89,13.55599976,20,14,83,0,0,"\\""""",52,1314,53000,29,13,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:29.000Z,76,38,89,13.55599976,35,14,83,0,0,"\\""""",28,1378,59800,29,13,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:05:32.000Z,76,38,89,13.55599976,19,14,83,0,0,"\\""""",0,1399,37400,29,13,91,2554003473,2685411329,3233808384,0,1,FALSE,0
